Temperatura,Hora,Dia_Semana,Consumo_Energia
35.71503527292455,9,5,515.1523489658018
22.651177678314316,10,6,345.95852286260924
25.793780254687714,11,7,362.1726382904165
30.780033347255635,12,1,468.80221465512426
21.95753048134399,13,2,350.12263542915184
19.96066043388935,14,3,409.68537779740126
26.268686483874166,15,4,454.7968306803205
16.034618010438052,16,5,368.62570677041214
23.5604696156604,17,6,403.8536356898665
26.22519332157703,18,7,442.26340508980223
23.65024051587418,19,1,419.31289651968893
17.282745284071265,20,2,384.4859489524477
32.97088978102006,21,3,501.39803356917946
25.517690769745876,22,4,402.3150439079632
32.155760588808704,23,5,505.74339349831564
23.699818749097776,24,6,409.88871797863146
20.59994009154618,1,7,319.5579356386525
26.345904601275798,2,1,406.7725951143643
23.921064368358902,3,2,320.1520622353268
19.11119271004321,4,3,327.94623925085693
32.34892129393748,5,4,455.5169126093902
21.88864888553002,6,5,302.4909551609226
15.798668076022157,7,6,267.1813301415892
31.64083026978666,8,7,423.8050282553762
22.478509920936883,9,1,381.7450071819128
21.960880536921877,10,2,339.0332183511185
16.17306206485013,11,3,305.7531681353116
33.704707432984954,12,4,471.32838425085714
18.552597063951563,13,5,344.9927943072185
25.29224740352825,14,6,400.5866334015239
29.5631016127022,15,7,438.9261020482141
27.108584665015485,16,1,443.8199151375133
24.70172844003904,17,2,466.73814105719265
16.49167070856292,18,3,337.57871436324143
20.95137582116358,19,4,371.6936538459601
25.93900169021261,20,5,456.0586882852454
21.06412965006502,21,6,394.77080311219106
26.01679729999384,22,7,420.86329438260896
28.408717044075708,23,1,540.7170971448064
29.812514429000508,24,2,505.07556537827213
18.869103210936583,1,3,277.1336430301388
35.98323027489477,2,4,461.02900978710966
28.837396722770652,3,5,422.97630261188334
24.99142923165468,4,6,318.3193857861669
30.447682915383204,5,7,413.99654614224283
36.82703885999987,6,1,537.0158318358713
17.806399494715652,7,2,309.63856856194946
23.87368678754323,8,3,345.03018828936274
13.107841700633358,9,4,251.7104799471205
25.963257663240125,10,5,398.7702272275371
26.826971209625704,11,6,431.88579040905427
24.8041894227862,12,7,380.2551773395408
21.72733214500845,13,1,395.8063573987331
14.752427419058375,14,2,282.81689764964597
26.867668417058844,15,3,405.8023167786873
32.27717241957662,16,4,481.11571042206725
22.04490772133284,17,5,419.20965165079366
27.200299645115724,18,6,445.3804892414326
17.159278432899747,19,7,351.3890082403299
27.28606531846257,20,1,475.4222450960962
23.033088511276716,21,2,451.5150447645018
21.187910246985428,22,3,400.6746886190972
21.198181793919346,23,4,428.7475201089581
23.03194208983495,24,5,418.7017676212469
26.912166578462678,1,6,395.78711890304197
18.43918399402241,2,7,257.38401785429033
23.014423342160736,3,1,324.49644736003495
24.79264111000426,4,2,372.9198073698036
19.504803877340706,5,3,312.6438074020535
33.98332600837509,6,4,464.37030820896956
20.73252259969329,7,5,331.87150190677926
21.652815431832547,8,6,316.72031034217673
20.10846025088751,9,7,357.3517810904648
33.992400435690584,10,1,504.794848474688
27.764526142997408,11,2,453.8242604553164
20.31703996878179,12,3,343.60378190560937
30.531157794299844,13,4,466.64204883730184
26.00349347144439,14,5,418.98230395913777
26.28626710555751,15,6,442.42272357960525
23.277613956237737,16,7,414.9811021989697
21.252920065215132,17,1,398.3902167113136
26.688830495273006,18,2,420.529282315865
22.274563850022048,19,3,444.3388762419743
34.08377814787552,20,4,539.957530152558
18.65354447378448,21,5,364.36670391002195
32.68078386427473,22,6,526.9386814080813
24.443405756010996,23,7,408.2121865910595
26.49542867010553,24,1,503.06134805047617
29.165788833147175,1,2,361.2336534458887
21.84875352497782,2,3,315.07084540903656
29.321241923493183,3,4,401.1015082270428
11.462280723094114,4,5,240.399601470583
21.400052333890304,5,6,323.1314168675905
20.379685963294673,6,7,325.49611710519775
18.732469938141193,7,1,318.7613612124209
23.925225809605244,8,2,372.6085390771668
26.928749840908473,9,3,406.99704341605064
28.513299992496528,10,4,419.35184150791775
26.204383786002037,11,5,368.3124329983916
21.671532675532266,12,6,343.3488568813901
26.845082189125836,13,7,417.34631871349234
25.62142847425425,14,1,418.23186467276815
29.68028083968008,15,2,462.68662675316267
28.88468351465758,16,3,453.37976175780153
25.152382069603146,17,4,407.25185284139513
20.513734969193717,18,5,370.2753604724113
21.735249220839595,19,6,388.215857320624
22.25105320180983,20,7,401.6133948289353
23.42366833041872,21,1,444.10425019358144
26.340252137948767,22,2,463.7915155617729
28.57587195064029,23,3,471.1656143925546
24.74440653492311,24,4,427.48242455085546
25.080623939502363,1,5,392.7549835425281
25.71653152500002,2,6,326.5690146447089
22.420473434338298,3,7,307.83223431809535
20.37303871178522,4,1,331.0703931681309
16.22281051344645,5,2,288.4453173257781
21.524253209615637,6,3,346.6598459473878
27.365727266338936,7,4,387.8029312727458
21.485442809802162,8,5,344.6255895108126
23.810964812870303,9,6,366.3365214135203
27.332156437061585,10,7,396.07893701979015
27.603447482113342,11,1,432.9426696565602
19.602335739169803,12,2,371.13066832671217
29.985296782268207,13,3,455.4089633539756
30.636750446777427,14,4,464.05656139490276
19.350750713907203,15,5,374.8707278365917
20.88081565179423,16,6,390.0353637143185
30.955453415730958,17,7,505.2332629765793
24.265732393723496,18,1,394.53271924764346
13.901110262740746,19,2,346.11348629079527
18.00159247633657,20,3,383.04752567140923
23.753151874137593,21,4,412.8184707863106
19.18478674857699,22,5,391.8796258457468
22.93288114681779,23,6,447.3512464233379
25.161981068417894,24,7,434.03663223447097
32.311273020173644,1,1,433.96397878219256
23.547730418861054,2,2,356.9043777032309
30.362708997863795,3,3,388.20669872800823
32.143800810183855,4,4,426.5922942529356
32.17154834676038,5,5,437.734851000452
26.423772966927842,6,6,360.3150995584194
15.18355426080513,7,7,248.2524786261804
27.304124327019327,8,1,407.3403512329378
30.241999439067705,9,2,457.4527887287509
24.594664472822913,10,3,399.8213247520713
33.722919350376245,11,4,463.0009389200356
29.299167807337287,12,5,451.0350357756866
27.84136688576392,13,6,408.694873334309
30.43190355602919,14,7,421.11563960042326
26.666849256304392,15,1,431.3256211420993
12.535947503023232,16,2,321.81886246194705
22.504305242648172,17,3,414.1622634693092
30.98584013623927,18,4,487.8269652149288
20.96204329950852,19,5,381.28632332326407
23.882637473815304,20,6,413.0311320158244
19.775818430484644,21,7,383.93388242206237
33.91961297600884,22,1,524.8273800431718
33.40746228709008,23,2,536.1124759668749
20.580655524296354,24,3,412.4951660157682
25.73649000194542,1,4,323.3434108504242
21.59752976117976,2,5,294.2063325938461
28.074723195156892,3,6,385.9573677812965
27.548415386211644,4,7,374.67439066093635
29.058527858066327,5,1,406.41004275679563
26.659592238539435,6,2,372.3673736346351
39.67703103194234,7,3,554.3073068312077
19.860381174946305,8,4,309.84422745587665
16.446983227817427,9,5,299.50168842340906
23.034548996492692,10,6,352.588108203451
17.160058672198662,11,7,306.3261725747533
17.537688649970036,12,1,341.5290813385078
19.993426729010167,13,2,331.52913550594394
20.38905547284186,14,3,364.7582298453488
20.2269094902497,15,4,389.0836678820939
27.591094752227058,16,5,476.1409853921107
22.46905469457332,17,6,389.0902674806306
24.1024271256376,18,7,410.85789540071414
29.471163872504675,19,1,530.9382992970775
21.16838737609287,20,2,428.38235939291263
23.67727050647639,21,3,420.4270136796595
26.828799930464577,22,4,453.90833028692333
15.292160996898893,23,5,372.0525992047343
13.075472455247088,24,6,312.53398195155626
26.730586643988612,1,7,373.06040146666317
27.460071402834494,2,1,388.2867133033651
35.321100674262055,3,2,472.565422023162
25.79047437933405,4,3,363.77006772373943
29.098698586290475,5,4,391.39048977797654
24.02263678207013,6,5,384.4662244380677
26.486136107925432,7,6,376.9266154681848
33.33628420874767,8,7,444.14414055599946
14.380035909371822,9,1,284.197617736122
27.0680812878584,10,2,418.54125553294284
35.677933650386834,11,3,482.1628339694793
26.410171096046714,12,4,400.8042810763289
33.25286481616424,13,5,470.16800668352124
21.853939252352788,14,6,387.4449986156649
24.83976252918143,15,7,384.6783739318165
25.16762351194294,16,1,393.56087796426834
13.912044603206146,17,2,278.77855477393837
19.159110860749,18,3,343.1835059139757
19.51562460308007,19,4,405.387010087763
29.110330390162638,20,5,476.42743589130737
29.360765528420274,21,6,490.6326370203468
26.620182213532665,22,7,465.93157667775324
29.12051448427853,23,1,504.32882321063175
24.17925293639113,24,2,454.2969034308851
31.009658347697716,1,3,426.98711207334
25.04394221316036,2,4,351.3593404178564
25.289320237133783,3,5,380.8751519566061
23.672036833687944,4,6,351.1369672426768
28.422252388182137,5,7,375.8665984122008
22.894005916935434,6,1,345.99737869195565
29.88215688599034,7,2,413.27227273081786
19.339254296419966,8,3,348.743503403214
19.505418726359032,9,4,319.9531682046793
28.43713377563252,10,5,403.40188182033256
24.557278927084937,11,6,388.9683500933858
22.73054291923436,12,7,364.3620870648935
29.450288662377297,13,1,462.39425687527626
21.96369292956958,14,2,421.43320737357266
23.99899372849815,15,3,424.25135340355865
31.996139750355795,16,4,488.50160858959606
32.69571172905325,17,5,468.7886496064123
32.86199105135164,18,6,490.62066056934367
23.589371115330444,19,7,424.11463320421046
31.15351452492235,20,1,485.1143244559872
20.25523586115661,21,2,444.3717645381732
20.465485626389693,22,3,405.9431875166079
13.247720736878195,23,4,336.45417523297164
33.36434100949265,24,5,525.310506235767
20.68010075461961,1,6,303.73576268171047
24.3673371012647,2,7,309.51333488220234
20.44837829035858,3,1,359.78163468561496
28.4758262416507,4,2,425.1052885095472
23.1218316964133,5,3,366.90424586807393
18.475915547835253,6,4,274.9505753625564
27.208312820930303,7,5,396.19139361845805
17.83134987594886,8,6,324.4952267197687
20.812971373422542,9,7,343.99182172138023
14.465554426869595,10,1,271.6133621760205
17.880209439011967,11,2,314.8002192839466
25.89264584860239,12,3,400.88773572590407
15.177319809485377,13,4,292.70444140508164
17.59427137689142,14,5,361.5182904831203
24.98815541933596,15,6,368.4612914168945
22.281965519534737,16,7,394.9380379885241
34.960183179796545,17,1,505.75576429939645
34.16948273012188,18,2,506.4697975521974
20.66038768624423,19,3,352.409209525068
27.78568809201741,20,4,454.8757922969968
28.746412784397258,21,5,507.67876087475685
22.012605709877985,22,6,417.4225419480754
17.52229231750898,23,7,345.25569223510786
24.938507753459714,24,1,486.7280310221834
24.135771625929447,1,2,364.9838015306682
22.821177515146903,2,3,331.2927047722508
27.211584340822426,3,4,415.81082657127604
21.246351964972007,4,5,333.89480214221237
19.240012262104287,5,6,313.05317276689465
25.545414851749157,6,7,348.3865743741658
26.929850462844378,7,1,413.8464743408706
19.116775280499734,8,2,329.50357835708724
29.640453054955405,9,3,442.8011106029746
16.14759431111961,10,4,285.7842307283695
22.109432706421785,11,5,363.65630475139756
23.709957319011956,12,6,362.7623431858204
21.81888143674035,13,7,319.2461723680829
22.174697632244037,14,1,408.713067694008
34.35537241154057,15,2,482.5059444816153
20.745579554805506,16,3,380.59952484370336
37.20610861235957,17,4,551.7211287125765
27.185633898655258,18,5,453.3875993038137
25.46027568655996,19,6,425.9411753936346
27.38120176693833,20,7,458.23624717498274
37.64963874625976,21,1,587.9157288583008
20.03203498034276,22,2,419.0196461184673
19.397910405318054,23,3,434.6479308408658
21.225669017140394,24,4,424.940573201368
25.160715734822805,1,5,342.8881342485821
16.371144375937135,2,6,237.5768644523695
25.11169619659304,3,7,353.8358884439171
33.46773566706836,4,1,465.02501873349496
25.757036953123887,5,2,372.7243058456063
23.536572705123614,6,3,367.25797713491687
21.90919775658186,7,4,336.2416536948318
29.49255852275782,8,5,433.3454382693567
20.87083613380976,9,6,353.96040761869244
34.23197960299624,10,7,489.2923533645721
34.666798738571785,11,1,501.0248739085439
26.283753993308938,12,2,396.03817690074834
24.942424559616775,13,3,393.1859845433313
30.153299041207795,14,4,471.4361368897725
30.473992511136625,15,5,513.7161712261708
20.97004134470292,16,6,364.88599801638753
22.36722433431649,17,7,396.7889969109277
18.38826282658352,18,1,359.7615771162471
27.045324691670285,19,2,439.9739060317208
28.333139417284453,20,3,460.80507690129724
18.250371810693636,21,4,333.85427857288295
22.724005475919206,22,5,449.30875601734704
18.263730412093253,23,6,335.03469906264024
20.506000948780812,24,7,398.7834448797954
27.755085301131498,1,1,355.9882951043139
21.3325896666086,2,2,299.6382923588419
23.49587021983851,3,3,368.48915539315846
16.863441360263423,4,4,280.6557534032621
25.934951048623322,5,5,350.0415873025992
24.778633400776755,6,6,347.99599135783734
21.35520374983419,7,7,312.24241308950013
24.05492851158763,8,1,376.67837167429866
25.901474402517223,9,2,401.4725777209261
20.92565925545328,10,3,388.168088019104
17.618687279991104,11,4,280.8608574799569
34.027872163434076,12,5,484.5824753391817
21.833636476448635,13,6,359.0250109137959
24.516199484065552,14,7,413.0929653949912
30.054198675101567,15,1,479.63834911458355
42.64527593785242,16,2,612.2600035408232
18.777567750555672,17,3,370.6774012258584
27.24913606863255,18,4,431.8515381806547
21.46223857352947,19,5,418.84769566515496
22.306048477116445,20,6,421.03058286347783
21.39893989496605,21,7,416.29999478415533
19.371725160997073,22,1,425.998255020114
24.793543191076694,23,2,465.28893392380616
17.627486564758822,24,3,416.8947137299381
29.734037832559352,1,4,397.89316976132636
25.275014680166873,2,5,343.36897504117655
27.1121748645072,3,6,367.9896704354047
22.669056940268884,4,7,325.2136940399665
23.163980328941257,5,1,343.25197684760167
26.43781952583664,6,2,421.01597222577084
19.179746837970875,7,3,323.7233756897821
23.21004782793332,8,4,361.9952477959913
20.70193243060773,9,5,344.784809404606
20.547155947044928,10,6,397.0686498051922
14.450808796871792,11,7,255.87360419672473
31.696632947399998,12,1,457.0655592396744
21.567306234231154,13,2,347.0616419933716
30.816880275817752,14,3,464.5168179894678
30.34396160697146,15,4,471.3499849362618
18.570001467417534,16,5,341.3935643073538
19.55794382163577,17,6,351.78490225332234
37.80251479677842,18,7,549.8732453003469
33.754629709635715,19,1,519.5041405997632
24.84240743335948,20,2,448.6275908772516
26.286865532086747,21,3,481.1533422557195
21.845767985264057,22,4,429.9982892486567
27.1617635710017,23,5,489.23790265332104
21.414090496387644,24,6,437.8592731940108
14.838231178508076,1,7,238.03887498745482
18.392221067444744,2,1,287.7493901535854
25.105463739252937,3,2,344.60957597486544
19.34466382248706,4,3,296.62307495215623
24.663612675432326,5,4,349.1624161007854
19.626694802835686,6,5,325.9003945607751
21.088230387490032,7,6,334.81795496678427
29.265826532065958,8,7,425.5934225749456
26.237402738200522,9,1,381.16729026000223
24.951677893433263,10,2,422.1517686191542
29.394819865353256,11,3,431.40859122339737
27.403042966736738,12,4,400.0300968258741
32.232816456256835,13,5,463.5438092661321
22.700703688424298,14,6,428.68235673599315
22.85182510736246,15,7,374.76391374379324
18.494453668043274,16,1,355.44260725101424
22.8550964131379,17,2,403.7088705187855
29.82384947151223,18,3,476.26608704649317
31.49993686131067,19,4,482.3698472970816
29.80152584043334,20,5,485.87952006845603
16.02904066725282,21,6,368.80230483649484
30.415726063303673,22,7,499.4430469426108
15.807406883639647,23,1,347.85076285839676
29.490586620611737,24,2,502.0189481074432
23.161077367144724,1,3,316.58022566941463
28.51266656966928,2,4,384.1854550613888
18.33775826052717,3,5,309.98661603651806
30.855838163530734,4,6,407.5807257148897
17.675126269475555,5,7,278.98816531734775
21.657725445734112,6,1,379.1301508337298
20.009526861154825,7,2,346.61938844498144
16.228575735887503,8,3,304.7673830010057
25.47263783794234,9,4,426.8890106854589
34.03044558918481,10,5,485.10068098772837
38.33452611160004,11,6,480.61471827645
25.485778935431238,12,7,410.5111045119196
30.58340637533761,13,1,435.9938946110031
26.160473189642687,14,2,434.6448392680758
27.494415973841065,15,3,406.66928825582585
23.289256744363804,16,4,391.55545923563966
25.975384627113012,17,5,422.4781556789327
27.687393523032142,18,6,433.47155308568637
22.107701355618342,19,7,388.0999736123594
24.61252850053506,20,1,463.7765194125617
24.70784940501256,21,2,431.7994358069345
29.132016586652625,22,3,503.2229834567371
19.669839141861598,23,4,380.38539862646996
24.742288956961744,24,5,448.63289804177487
34.560027345263485,1,6,439.07705877918386
30.820300762929687,2,7,377.27243929692565
31.745895244443524,3,1,403.22454378622143
25.12215920089017,4,2,375.0591550204794
26.604987818430114,5,3,404.5114861711139
30.011180833514626,6,4,416.53050794539877
32.80127764765466,7,5,438.86651834541254
15.241985435585567,8,6,277.53336210962345
18.42279346475077,9,7,309.3375330228153
31.54722050701324,10,1,467.3302558843574
23.61555322115598,11,2,334.59063020528555
21.641396053709613,12,3,346.0318747137769
18.72919506502198,13,4,323.3873485414827
22.224916492279455,14,5,380.2665174930258
17.988153582880877,15,6,340.59909350125406
35.45547136366238,16,7,526.2783234103044
24.887819740097132,17,1,436.02983238518004
24.710247291186413,18,2,405.0877715041174
27.940383375839158,19,3,494.34392611009275
29.81172584633285,20,4,511.55562453177583
29.729440782773196,21,5,462.13046202719346
30.36810971953786,22,6,502.3352030828622
21.84577224604572,23,7,400.5492347555969
23.510665975215694,24,1,454.8839395361679
28.84515827721138,1,2,408.51778836495123
22.3630546918019,2,3,367.23263224443815
24.974466839863876,3,4,367.77022250149093
26.993818822124073,4,5,380.83688292344345
28.92592541155188,5,6,389.46283074935286
16.111595188148996,6,7,273.75864930171355
28.573728249444727,7,1,444.9327203610136
23.831379710741373,8,2,371.41962197222205
28.537288554321904,9,3,403.650632516266
28.884658461774144,10,4,394.4527873074089
33.03957530559579,11,5,480.65671040416294
31.767268238106016,12,6,464.61844489361494
31.73285831305148,13,7,448.4104196652689
32.218351595831194,14,1,509.7037984724579
26.45689492407973,15,2,425.1334119530447
25.160925435184197,16,3,419.91637251534604
29.364085415891672,17,4,466.3075714929579
28.66040475716511,18,5,454.58499272888935
23.4546688163087,19,6,416.2639894780784
27.02411704404134,20,7,472.2714733590734
24.82451766607703,21,1,427.3955386984019
20.73033545769972,22,2,421.0737573464774
31.45230370688175,23,3,523.9662104609464
25.275996212650448,24,4,463.8352387173986
35.24354128849426,1,5,459.8723042824244
16.872538649000838,2,6,261.71133499435155
22.216106135783168,3,7,325.7656465959457
25.163194183454358,4,1,382.9492344259665
30.68690548814457,5,2,415.7817508738336
26.997346863010925,6,3,396.95713784638525
26.552363770903757,7,4,383.50788556482496
19.363681037229263,8,5,315.98317477789476
19.215293013852644,9,6,312.7117022089598
26.612523301449524,10,7,404.54684109643296
18.179470030908206,11,1,335.42759448944713
22.34061124855336,12,2,385.2969931718671
27.50458664542929,13,3,430.6955191963779
20.08837863861612,14,4,326.8013661367547
33.026779811809035,15,5,490.89516644008455
31.11968172118945,16,6,474.4675763150309
17.142900008308498,17,7,340.28091882615416
20.338143784090065,18,1,378.5068539671858
13.57111377752525,19,2,300.8017434419423
21.087043187259333,20,3,414.36256477047885
28.831942382861996,21,4,475.8472926979366
22.930525288625716,22,5,427.7301338399571
27.30398621807984,23,6,464.41066058303244
17.388328408591278,24,7,372.7620475704409
28.989876272909527,1,1,382.9130557703791
22.224453860358253,2,2,306.88286682050597
25.060848411414526,3,3,366.0831173295184
24.535627493034735,4,4,341.29387316582495
18.64225739553858,5,5,299.701603573282
19.234578341301088,6,6,312.55498785105243
29.83897234501713,7,7,400.65346913810964
26.99496078750848,8,1,382.87189518762506
30.250245207767133,9,2,490.02416435473236
26.62329117751259,10,3,396.67747425621735
25.714953174046084,11,4,412.617874912484
16.369946906666165,12,5,347.48874005806414
23.648166516194152,13,6,399.2798200990194
24.86307839798128,14,7,391.62192780326177
34.76553599136287,15,1,518.3130321629264
28.434783160493385,16,2,441.69568721015685
32.680305908547645,17,3,520.4369876246312
27.98768852947364,18,4,469.2022994559101
21.443483865252603,19,5,384.1463222872912
25.585621080749256,20,6,417.0127146655237
26.181118231321165,21,7,419.3865075599378
20.30422215114659,22,1,429.77250158754987
23.078063117035395,23,2,442.18809374946517
23.97116503161414,24,3,455.01134104279646
33.02809916282559,1,4,406.82201911100873
14.596297373045108,2,5,211.69291166436295
31.029092103580215,3,6,426.54319253003484
20.316023825203086,4,7,303.00101899197546
18.13960406365193,5,1,321.54073383767167
30.89971065019232,6,2,425.2784439716119
28.659490346171907,7,3,407.8585466009819
31.27259351190595,8,4,454.9918986514721
29.00350973772788,9,5,434.6820589702893
35.29922500868701,10,6,500.9435625405892
27.793619184722427,11,7,406.0321667851704
24.217613119384207,12,1,411.46707594685944
26.714631886606714,13,2,448.32830817560153
31.217345641729818,14,3,471.07801618366744
21.103123373699415,15,4,363.7614664615131
21.740557087343095,16,5,409.2605229397663
23.45519992701046,17,6,388.46308459907846
14.477086006173339,18,7,326.3603900040229
25.690392042087733,19,1,447.7354742104801
15.569356480244869,20,2,312.86225247275746
25.265296564663096,21,3,471.22484699620253
29.326448780676248,22,4,436.10741521581514
22.615617696780824,23,5,386.47361563265605
33.38557935093436,24,6,546.4023950989571
17.69749550290756,1,7,271.5163790026379
30.95630340815916,2,1,403.81143692404095
28.375685282034603,3,2,395.7132946264109
16.419833758446554,4,3,224.56973666890545
38.55397149520266,5,4,512.6792242414385
24.68127357248017,6,5,366.8072454658736
20.61257988922184,7,6,322.21294182554254
17.964564026079916,8,7,299.0624699035546
23.89990986170163,9,1,390.86418214087695
24.362965638050202,10,2,387.0516259105448
25.51322764269832,11,3,363.65116637235883
23.5110192188802,12,4,427.03683687925246
28.166126550575466,13,5,455.6772818943237
23.061850836683767,14,6,356.9196151277411
15.325179413797645,15,7,300.34904952844465
24.253192521751792,16,1,414.8112414143971
13.162611733133609,17,2,332.2031086615154
26.76885315445695,18,3,405.5031528381742
20.103498848586824,19,4,374.0548231972724
25.816801774579,20,5,407.9552888790399
31.57037490762302,21,6,497.0018387596634
20.25625652366,22,7,382.1125473749019
30.30628129256059,23,1,516.6566942732601
22.833052166569235,24,2,430.2330336855087
33.76597401032792,1,3,418.6392722754687
23.174236934008935,2,4,342.1355031753523
20.797535072466545,3,5,317.06880554351704
28.436192251976443,4,6,397.3898893753293
22.82105135188182,5,7,328.6725117090013
20.79275242935496,6,1,323.4927526490458
22.610800746481043,7,2,352.73095782439503
24.776967339084994,8,3,388.79291479221894
31.71090065622427,9,4,406.5734125428057
15.329561272702115,10,5,296.1778513344383
25.115403294752102,11,6,394.336796694217
28.124517973270216,12,7,421.4881978544167
25.96724287495898,13,1,418.6861603121563
31.549325847167673,14,2,428.17087075302845
24.62827335120738,15,3,403.4856682500657
24.077242789070276,16,4,444.5612021122502
27.961647735066716,17,5,449.8745032620333
25.49656907475675,18,6,420.8198939740731
23.047956308597644,19,7,404.8176869977787
27.5807201979319,20,1,479.9026593518792
21.737358533916776,21,2,429.5499902329571
21.944114239903364,22,3,415.8635391358748
22.360029891171934,23,4,435.098690959593
31.765345800832037,24,5,556.1864740635476
8.894918220071432,1,6,196.07419818936862
26.97799417381471,2,7,405.5859460552867
25.17135907100111,3,1,350.5781835429768
16.595647703809398,4,2,313.4802671881343
26.548633895680013,5,3,365.67286615834826
27.37875995915766,6,4,398.8589225263858
27.948196156787,7,5,414.13149215263195
11.740859684775256,8,6,229.19305300966312
31.831947059272192,9,7,444.07875614220745
21.311316476575797,10,1,378.3223868147948
28.43283873376588,11,2,419.12296937142065
28.70536890341143,12,3,471.44135822506723
20.616514571903537,13,4,331.4732132244884
28.30229976175775,14,5,476.8168264721452
23.072533795438208,15,6,407.75186065037394
14.643114103309214,16,7,303.6366295065365
30.838709627638895,17,1,482.3337320516543
21.1247751849188,18,2,385.10718659336754
20.72753268630973,19,3,390.559414057957
22.984670659816388,20,4,416.87678936718737
26.36118362663694,21,5,478.716361199061
24.713647945889488,22,6,478.50956146658655
27.74033462353585,23,7,475.3909446484387
18.302553167356706,24,1,383.112961913779
21.288068147846328,1,2,300.96616066573944
24.42001463839233,2,3,341.53833069169764
34.48943646329353,3,4,427.2919225269998
24.43093730793121,4,5,325.7305450371645
30.42611131830816,5,6,453.20365743054214
25.192775843921588,6,7,366.98002895814096
22.581706812812158,7,1,341.1544054545147
23.766377879427797,8,2,387.99585020143223
24.157901439855593,9,3,354.01209190241906
28.018228694803692,10,4,396.26204599061583
31.873056337882772,11,5,442.66971535754277
26.798404238431605,12,6,443.0743080016167
30.935388393708777,13,7,448.2962826215203
20.176051311851573,14,1,319.92637338046603
22.926847455929845,15,2,422.4697932228103
21.378487328961665,16,3,378.6572460063695
26.57222295437426,17,4,401.7340694261745
23.20520807410293,18,5,400.71841098176105
28.648864685170977,19,6,473.9087247838078
20.34499144183779,20,7,390.5308977490373
25.215154866606408,21,1,490.1198482493604
28.43428955506128,22,2,471.2875382992142
14.673486124796948,23,3,353.66926365326896
35.608156536651016,24,4,550.0901797949417
23.58424057560062,1,5,294.9985478722617
14.874800431619136,2,6,258.45855176231044
25.79046949288393,3,7,361.17008631178965
25.167217339865754,4,1,374.3457423926346
24.590528102137537,5,2,373.44108488654825
29.95595556463333,6,3,406.8500985925649
28.73722485713528,7,4,390.25834682498896
26.489380955119227,8,5,390.64675699457945
27.250778169733238,9,6,422.73200974556465
24.478207752809567,10,7,405.9436202371666
33.877454246200244,11,1,506.6831965981511
17.604019908211168,12,2,330.62368761747365
25.698258371079483,13,3,418.3782622987935
25.3251231559439,14,4,411.4831087459464
29.066402030322966,15,5,430.14515350924114
20.7807306128755,16,6,370.3002536929659
16.28163698801732,17,7,300.1198335284033
25.784115080490967,18,1,442.35960628284886
26.406152461093022,19,2,485.7836268228566
32.447997047238246,20,3,531.9371549280495
18.648189768374568,21,4,361.0195139990151
30.7734688335836,22,5,501.2861069429903
36.837071820135606,23,6,548.6831919662613
23.111175562387615,24,7,428.861480260332
18.54528890253388,1,1,308.27504535583006
22.965128168133145,2,2,346.7114404475295
25.070024836856902,3,3,406.3831299834757
27.818939375034574,4,4,410.0389418004972
22.04302635080976,5,5,334.5102711296514
32.77599267073671,6,6,453.30292619003296
19.427338424959693,7,7,304.2245207659302
16.303974239136,8,1,277.48965744963004
30.533552121436585,9,2,470.45105278011624
13.626894843969001,10,3,297.44877797832294
23.97935115563642,11,4,377.9724272644849
40.588405646040236,12,5,556.3627711990291
24.939782235200344,13,6,421.21660609969956
19.39616174651875,14,7,359.88864598930786
24.713012681066033,15,1,389.86810178566634
24.74599605690233,16,2,426.3323609988198
25.803249701765584,17,3,430.67986650788856
28.3113149107981,18,4,483.3731630907546
19.804444158161303,19,5,398.66529635726624
33.437740276183966,20,6,542.7495593254006
26.22557142186309,21,7,423.8978274442267
28.63397023200902,22,1,477.6574716389654
21.859253001221788,23,2,449.87417873492666
31.431910684977666,24,3,513.4861905429277
23.714737955934677,1,4,299.7187199410606
26.387762567467657,2,5,369.52955542695787
20.334469614064453,3,6,289.4003273353251
20.015341867989367,4,7,334.94923408606167
28.441026532264413,5,1,412.33395640241343
22.78196584896307,6,2,355.02484422246397
20.730884562478114,7,3,325.923967792466
21.78408328986485,8,4,377.65753957718795
28.494765358587106,9,5,422.11874278366747
21.854810693981946,10,6,342.37811657669533
24.41172534198918,11,7,362.23557928778285
25.075138751435485,12,1,406.2819264230705
15.413255569948506,13,2,293.57961895638897
17.64436797313241,14,3,358.02122856490297
26.681389446237812,15,4,393.64705338189344
21.314853194236512,16,5,375.35825137570373
30.283624556402092,17,6,482.0389164657796
29.834035521252723,18,7,474.1827436147204
28.595843331777186,19,1,463.6127738574585
34.09885893656299,20,2,548.1937634997608
24.584553361284083,21,3,424.1247458451227
28.244409629519197,22,4,479.99640316525574
22.077995117019846,23,5,433.81678260980556
37.26184956434362,24,6,583.8767512332985
34.918168262180096,1,7,419.6809023934116
25.05940217258896,2,1,381.5439120571769
26.93293114952596,3,2,380.0632029249703
31.796487996824027,4,3,443.8247881870233
24.264302475929465,5,4,386.2250448927596
21.716879646001477,6,5,354.51920743550687
29.369948755034414,7,6,433.102075676965
25.39219623041835,8,7,376.7755609011729
25.914972248226302,9,1,417.0284249004732
20.828643284660174,10,2,356.55836433788807
16.41163925818302,11,3,285.9299032262619
26.180712049395506,12,4,415.8619963440559
